country,Country Code,indicator,code,year,value
South Africa,ZAF,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2022,0.724490653502033
South Africa,ZAF,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2023,0.710984104587778
South Africa,ZAF,"Population ages 80 and above, male (% of male population)",SP.POP.80UP.MA.5Y,2024,0.705597647606595
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2010,1.25423491857747
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2011,1.31732093672061
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2012,1.37578167740073
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2013,1.42400511025892
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2014,1.45592795889308
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2015,1.48290766212289
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2016,1.52774848903888
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2017,1.57920561083628
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2018,1.61942600893328
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2019,1.65501770470533
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2020,1.67037341393018
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2021,1.64088510210201
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2022,1.61046822351326
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2023,1.59569953792302
South Africa,ZAF,"Population ages 80 and older, female (% of female population)",SP.POP.80UP.FE.5Y,2024,1.58402871301154
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2010,1.1829095702162
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2011,1.23631458705301
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2012,1.47479434391075
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2013,1.65265199501405
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2014,1.66144540694123
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2015,2.00988840160514
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2016,0.940521897823675
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2017,0.653837462693277
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2018,1.68236992028419
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2019,1.64957495527878
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2020,1.62216431400652
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2021,1.54055743832642
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2022,1.41397227960081
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2023,1.32810094082844
South Africa,ZAF,Population growth (annual %),SP.POP.GROW,2024,1.24951426055192
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2010,27159465
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2011,27465137
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2012,27841809
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2013,28275670
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2014,28704167
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2015,29194266
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2016,29479001
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2017,29730327
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2018,30211847
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2019,30695653
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2020,31181202
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2021,31649230
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2022,32072567
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2023,32461907
South Africa,ZAF,"Population, female",SP.POP.TOTL.FE.IN,2024,32854235
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2010,51.8864407342107
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2011,51.82570196681
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2012,51.7673478056067
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2013,51.7123183701644
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2014,51.6309931508389
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2015,51.467640320102
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2016,51.4831158910065
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2017,51.5836617237235
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2018,51.5446163820313
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2019,51.5132454942268
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2020,51.4860892190829
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2021,51.4599845473207
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2022,51.4161342041261
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2023,51.3537141709447
South Africa,ZAF,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,2024,51.3289773432627
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2010,25184586
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2011,25530068
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2012,25940758
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2013,26403121
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2014,26890671
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2015,27529271
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2016,27780550
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2017,27904835
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2018,28401154
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2019,28892232
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2020,29381179
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2021,29853373
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2022,30305843
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2023,30750477
South Africa,ZAF,"Population, male",SP.POP.TOTL.MA.IN,2024,31152952
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2010,48.1135592657893
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2011,48.17429803319
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2012,48.2326521943932
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2013,48.2876816298356
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2014,48.3690068491611
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2015,48.532359679898
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2016,48.5168841089934
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2017,48.4163382762766
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2018,48.4553836179687
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2019,48.4867545057732
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2020,48.5139107809171
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2021,48.5400154526793
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2022,48.5838657958739
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2023,48.6462858290553
South Africa,ZAF,"Population, male (% of total population)",SP.POP.TOTL.MA.ZS,2024,48.6710226567373
South Africa,ZAF,"Population, total",SP.POP.TOTL,2010,52344051
South Africa,ZAF,"Population, total",SP.POP.TOTL,2011,52995205
South Africa,ZAF,"Population, total",SP.POP.TOTL,2012,53782567
South Africa,ZAF,"Population, total",SP.POP.TOTL,2013,54678791
South Africa,ZAF,"Population, total",SP.POP.TOTL,2014,55594838
South Africa,ZAF,"Population, total",SP.POP.TOTL,2015,56723537
South Africa,ZAF,"Population, total",SP.POP.TOTL,2016,57259551
South Africa,ZAF,"Population, total",SP.POP.TOTL,2017,57635162
South Africa,ZAF,"Population, total",SP.POP.TOTL,2018,58613001
South Africa,ZAF,"Population, total",SP.POP.TOTL,2019,59587885
South Africa,ZAF,"Population, total",SP.POP.TOTL,2020,60562381
South Africa,ZAF,"Population, total",SP.POP.TOTL,2021,61502603
South Africa,ZAF,"Population, total",SP.POP.TOTL,2022,62378410
South Africa,ZAF,"Population, total",SP.POP.TOTL,2023,63212384
South Africa,ZAF,"Population, total",SP.POP.TOTL,2024,64007187
South Africa,ZAF,Postnatal care coverage (% mothers),SH.STA.PNVC.ZS,2016,83.6
South Africa,ZAF,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,2010,53.2
South Africa,ZAF,Poverty headcount ratio at national poverty line (% of population),SI.POV.NAHC,2014,55.5
South Africa,ZAF,Pregnant women receiving prenatal care (%),SH.STA.ANVC.ZS,2016,93.7
South Africa,ZAF,Pregnant women receiving prenatal care of at least four visits (% of pregnant women),SH.STA.ANV4.ZS,2016,75.5
South Africa,ZAF,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,2010,35.6
South Africa,ZAF,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,2011,34.6
South Africa,ZAF,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,2012,34.5
South Africa,ZAF,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,2013,35.3
South Africa,ZAF,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,2014,36.6
South Africa,ZAF,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,2015,38
South Africa,ZAF,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,2016,39.6
South Africa,ZAF,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,2017,41.2
South Africa,ZAF,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,2018,42.9
South Africa,ZAF,Prevalence of anemia among children (% of children ages 6-59 months),SH.ANM.CHLD.ZS,2019,44.4
South Africa,ZAF,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,2010,26.6
